,PREDDEG,CONTROL,ADM_RATE_ALL,SAT_AVG_ALL,UGDS,NPT4_PUB,NPT4_PRIV,C150_4,PCTFLOAN,PCTPELL,cluster,States
4667,0.25,0.0,0.5,0.4400921658986175,0.0008512372913869173,0.5798009583486915,0.20775658097774527,0.46545000000000003,0.9495,0.6414,3,PA
4668,0.25,1.0,0.7167,0.4400921658986175,0.0020201899098407825,0.3215259859933653,0.17690628321922114,0.46545000000000003,0.6033,0.6763,1,PA
4669,0.5,1.0,0.7167,0.4400921658986175,0.0005754843660080568,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.815,0.6994,1,PA
4670,0.5,0.5,0.7167,0.4400921658986175,0.0044540092077498565,0.3215259859933653,0.07652565524020712,0.6258,0.0,0.9822,0,PR
4671,0.25,1.0,0.7167,0.4400921658986175,0.0005215327066948014,0.3215259859933653,0.09023054853864003,0.46545000000000003,0.0,1.0,4,PR
4672,0.25,1.0,0.7167,0.4400921658986175,0.0004915595626318819,0.3215259859933653,0.09692868654771566,0.46545000000000003,0.0,1.0,4,PR
4673,0.25,1.0,0.9001,0.4400921658986175,0.0045079608670631115,0.3215259859933653,0.03997165293129265,0.46545000000000003,0.0,0.7762,4,PR
4674,0.25,1.0,0.7167,0.4400921658986175,0.0019482543640897756,0.3215259859933653,0.05553968018105547,0.46545000000000003,0.0,1.0,4,PR
4675,0.25,0.5,0.7167,0.4400921658986175,0.007553232303855745,0.3215259859933653,0.09167076251328769,0.7145,0.0,0.9497,0,PR
4676,0.25,1.0,0.7167,0.4400921658986175,0.0005035488202570497,0.3215259859933653,0.16324711099934847,0.46545000000000003,0.4573,0.4207,4,SC
4677,0.25,1.0,0.7167,0.4400921658986175,0.00022180126606560522,0.3215259859933653,0.12393841370717935,0.46545000000000003,0.3684,0.6316,4,TN
4678,0.25,1.0,0.7167,0.4400921658986175,0.00017983886437751773,0.3215259859933653,0.10491844502611816,0.46545000000000003,0.9151,0.9151,1,TN
4679,0.25,1.0,0.7167,0.4400921658986175,0.0007133608286974871,0.3215259859933653,0.1150570941968521,0.46545000000000003,0.3519,0.4815,4,TN
4680,0.5,0.0,0.7367,0.4400921658986175,0.0059226932668329174,0.13663840766678953,0.20775658097774527,0.46545000000000003,0.0,0.9127,0,MH
4681,0.25,1.0,0.7167,0.4400921658986175,0.0006114521388835603,0.3215259859933653,0.15107387383268372,0.46545000000000003,0.914,0.957,1,TX
4682,0.5,1.0,0.8388,0.4400921658986175,0.003506857855361596,0.3215259859933653,0.261467418016391,0.3727,0.693,0.6282,1,TX
4683,0.25,0.5,0.7805,0.4400921658986175,0.0024458085555342413,0.3215259859933653,0.26279332929463806,0.46545000000000003,0.6544,0.7423,1,TX
4684,0.25,1.0,0.7167,0.4400921658986175,0.00020981200844043737,0.3215259859933653,0.1407523403477088,0.46545000000000003,0.6286,0.6571,1,TX
4685,0.25,1.0,0.8889,0.4400921658986175,0.0009351620947630922,0.3215259859933653,0.25532936321967836,0.46545000000000003,0.5771,0.5025,4,TX
4686,0.25,1.0,0.7167,0.4400921658986175,0.00035368309994245154,0.3215259859933653,0.12396127424645947,0.46545000000000003,0.7015,0.9701,1,TX
4687,0.25,1.0,0.7167,0.4400921658986175,0.0004076347592557069,0.3215259859933653,0.12037216957948038,0.46545000000000003,0.6667,0.9655,1,TX
4688,0.25,1.0,0.7167,0.4400921658986175,0.0004915595626318819,0.3215259859933653,0.13540297415616034,0.46545000000000003,0.0,0.7746,4,TX
4689,0.25,1.0,0.7167,0.4400921658986175,0.0012408881642048725,0.3215259859933653,0.18343296718369587,0.46545000000000003,0.2253,0.5278,4,UT
4690,0.5,1.0,0.7167,0.4400921658986175,0.0008272587761365816,0.3215259859933653,0.2759609999199881,0.46545000000000003,0.4797,0.3692,4,VA
4691,0.25,1.0,0.7167,0.4400921658986175,0.0015586034912718205,0.3215259859933653,0.2465623464057517,0.46545000000000003,0.382,0.3455,4,VA
4692,0.25,0.0,0.625,0.4400921658986175,0.00017983886437751773,0.3112790269074825,0.20775658097774527,0.46545000000000003,0.0,0.193,0,VA
4693,0.75,1.0,0.8235,0.4400921658986175,0.0005634951083828889,0.3215259859933653,0.28797421331169204,0.3611,0.8,0.4118,1,WA
4694,0.75,0.0,0.5778,0.618663594470046,0.024440101668904663,0.4062661260597125,0.20775658097774527,0.6757,0.4052,0.3454,3,WA
4695,0.75,0.0,0.5778,0.618663594470046,0.021502733550738538,0.3524880206413564,0.20775658097774527,0.4943,0.5181,0.4643,3,WA
4696,0.25,1.0,0.7167,0.4400921658986175,0.0007493286015729906,0.3215259859933653,0.08369243430452525,0.46545000000000003,0.0265,0.3386,4,WV
4697,0.25,1.0,0.7167,0.4400921658986175,0.0013368022252062152,0.3215259859933653,0.318230137048933,0.46545000000000003,0.9321,0.8519,1,WV
4698,0.25,1.0,0.7167,0.4400921658986175,0.00032970458469211585,0.3215259859933653,0.24764822202155748,0.46545000000000003,0.9375,0.8594,1,WV
4699,0.25,1.0,0.7167,0.4400921658986175,0.00039564550163053905,0.3215259859933653,0.31728142466880793,0.46545000000000003,0.8898,0.9134,1,WV
4700,0.25,1.0,0.7167,0.4400921658986175,0.00223000191828122,0.3215259859933653,0.3446226296478334,0.46545000000000003,0.5035,0.3812,4,CA
4701,0.25,1.0,0.7167,0.4400921658986175,0.00029973144062919624,0.3215259859933653,0.12551579091750775,0.46545000000000003,0.9778,0.9778,1,CA
4702,0.25,1.0,0.6454,0.4400921658986175,0.0013967485133320546,0.3215259859933653,0.17092825219746935,0.46545000000000003,0.4834,0.8338,1,CA
4703,0.5,1.0,0.8388,0.4400921658986175,0.0027395453673508536,0.3215259859933653,0.24625372912547008,0.2959,0.8116,0.7627,1,CA
4704,0.25,1.0,0.7167,0.4400921658986175,0.0007433339727604067,0.3215259859933653,0.23846971550058865,0.5,0.744,0.48,1,CA
4705,0.25,1.0,0.7167,0.4400921658986175,0.0011869365048916172,0.3215259859933653,0.12685313246539487,0.46545000000000003,0.6412,0.7874,1,FL
4706,0.25,1.0,0.7167,0.4400921658986175,0.004148283138308076,0.3215259859933653,0.18589047515630894,0.46545000000000003,0.7074,0.6889,1,FL
4707,0.25,1.0,0.7167,0.4400921658986175,0.0019002973335891043,0.3215259859933653,0.16283562129230628,0.46545000000000003,0.6094,0.5603,4,FL
4708,0.25,1.0,0.7167,0.4400921658986175,0.0005095434490696336,0.3215259859933653,0.09259661435413262,0.46545000000000003,0.5309,0.7284,4,IL
4709,0.25,0.0,0.7167,0.4400921658986175,0.00030572606944178016,0.5911537043862882,0.20775658097774527,0.46545000000000003,0.8868,0.8113,3,NY
4710,0.25,1.0,0.7167,0.4400921658986175,0.00027575292537886055,0.3215259859933653,0.06200921279732989,0.46545000000000003,0.4545,0.0,4,TX
4711,0.5,1.0,0.3333,0.4400921658986175,0.0007493286015729906,0.3215259859933653,0.20055551110450695,0.6,0.648,0.6173,1,TX
4712,0.25,1.0,0.7167,0.4400921658986175,0.0010610492998273547,0.3215259859933653,0.0363711179946735,0.46545000000000003,0.0,0.698,4,TX
4713,0.25,0.5,0.7805,0.4400921658986175,0.0021220985996547093,0.3215259859933653,0.2611473704664693,0.46545000000000003,0.5232,0.7766,1,TX
4714,0.5,0.0,0.7167,0.4400921658986175,0.0030812392096681374,0.20571323258385552,0.20775658097774527,0.46545000000000003,0.0,0.5602,0,MI
4715,0.5,0.0,0.7167,0.4400921658986175,0.005970650297333589,0.35949133800221156,0.20775658097774527,0.46545000000000003,0.3056,0.3099,0,MN
4716,0.5,0.0,0.7167,0.4400921658986175,0.003914492614617303,0.21087357169185403,0.20775658097774527,0.0893,0.0,0.8255,0,WA
4717,0.25,1.0,0.7167,0.4400921658986175,0.00047357567619413005,0.3215259859933653,0.1680821150570942,0.46545000000000003,0.6689,0.6358,1,UT
4718,0.5,1.0,0.7167,0.4400921658986175,0.001840351045463265,0.3215259859933653,0.21119709213940357,0.46545000000000003,0.8338,0.6405,1,UT
4719,0.25,1.0,0.7167,0.4400921658986175,0.0007912910032610781,0.3215259859933653,0.18255283642141118,0.46545000000000003,0.3679,0.2783,4,UT
4720,0.75,1.0,0.7167,0.4400921658986175,0.0057428544024554,0.3215259859933653,0.23384045629636402,0.1985,0.5412,0.454,1,UT
4721,0.25,1.0,0.7167,0.4400921658986175,0.002074141569154038,0.3215259859933653,0.2157349091865077,0.46545000000000003,0.8904,0.6309,1,UT
4722,0.25,0.5,0.7167,0.4400921658986175,0.001120995587953194,0.3215259859933653,0.15945226147884828,0.46545000000000003,0.3117,0.583,4,CA
4723,0.25,0.5,0.7167,0.4400921658986175,0.000797285632073662,0.3215259859933653,0.1374832832306514,0.46545000000000003,0.2864,0.4409,4,CA
4724,0.25,0.5,0.7167,0.4400921658986175,0.0009291674659505084,0.3215259859933653,0.15416004663550012,0.46545000000000003,0.3268,0.5914,4,CA
4725,0.25,0.5,0.7167,0.4400921658986175,0.0004316132745060426,0.3215259859933653,0.13572302170608205,0.46545000000000003,0.2063,0.4625,0,CA
4726,1.0,1.0,0.7167,0.4400921658986175,0.0025926769614425475,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.5926,0.5165,2,CO
4727,0.25,1.0,0.7167,0.4400921658986175,0.0004915595626318819,0.3215259859933653,0.3518008389817916,0.46545000000000003,0.7179,0.5556,1,CO
4728,0.25,1.0,0.7167,0.4400921658986175,0.0018043832725877613,0.3215259859933653,0.19302296341170688,0.46545000000000003,0.8762,0.8095,1,MI
4729,0.25,1.0,0.7167,0.4400921658986175,0.0013847592557068866,0.3215259859933653,0.19034828031593265,0.46545000000000003,0.7672,0.7302,1,TX
4730,1.0,0.5,0.7167,0.4400921658986175,0.0025926769614425475,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.5926,0.5165,2,AZ
4731,0.25,1.0,0.7167,0.4400921658986175,8.392480337617494e-05,0.3215259859933653,0.12037216957948038,0.46545000000000003,1.0,0.7368,1,IA
4732,0.25,0.0,0.7167,0.4400921658986175,0.0013727699980817189,0.0037965352008846294,0.20775658097774527,0.46545000000000003,0.0,0.6057,0,WA
4733,0.5,0.5,0.7167,0.4400921658986175,0.006210435449836946,0.3215259859933653,0.10967343719638346,0.2302,0.7192,0.704,2,MI
4734,0.25,1.0,0.7167,0.4400921658986175,0.0004615864185689622,0.3215259859933653,0.16556745573628082,0.46545000000000003,0.62,0.5533,4,MA
4735,0.25,1.0,0.7167,0.4400921658986175,0.0009231728371379244,0.3215259859933653,0.16864219826945717,0.46545000000000003,0.5153,0.6298,4,NC
4736,0.25,1.0,0.7167,0.4400921658986175,0.00020381737962785345,0.3215259859933653,0.08562414987369552,0.46545000000000003,0.8085,0.8298,1,CO
4737,0.25,1.0,0.7167,0.4400921658986175,0.00023379052369077306,0.3215259859933653,0.09396824671093991,0.46545000000000003,0.9643,0.9464,1,CO
4738,0.25,1.0,0.7167,0.4400921658986175,0.001192931133704201,0.3215259859933653,0.27407500542937807,0.46545000000000003,0.7921,0.4663,1,CO
4739,0.25,0.5,0.7167,0.4400921658986175,4.196240168808747e-05,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.4261,0.6783,4,CO
4740,0.25,1.0,0.7167,0.4400921658986175,0.0003117206982543641,0.3215259859933653,0.14683324379622115,0.46545000000000003,0.6542,0.757,1,CO
4741,0.75,1.0,0.7167,0.4400921658986175,0.0016485229234605794,0.3215259859933653,0.24179592396584634,0.5,0.8226,0.771,1,CO
4742,0.25,1.0,0.7167,0.4400921658986175,0.00029973144062919624,0.3215259859933653,0.23237738178243625,0.46545000000000003,0.3651,0.2222,4,CO
4743,0.5,1.0,0.8388,0.4400921658986175,0.004376079033186265,0.3215259859933653,0.23385188656600409,0.407,0.8702,0.8262,1,CA
4744,0.25,0.5,0.7167,0.4400921658986175,0.00011389794743909457,0.3215259859933653,0.20726507938322264,0.46545000000000003,0.1686,0.6327,0,CA
4745,0.75,1.0,0.7167,0.4400921658986175,0.002619652791099175,0.3215259859933653,0.16599037571296307,0.2197,0.6119,0.5334,1,PR
4746,0.25,0.0,0.7167,0.4400921658986175,0.0010550546710147708,0.6135274603759676,0.20775658097774527,0.46545000000000003,0.0,0.2027,0,CA
4747,0.25,1.0,0.7167,0.4400921658986175,0.0003237099558795319,0.3215259859933653,0.1623098288888635,0.46545000000000003,0.7232,0.7321,1,CA
4748,0.25,1.0,0.7167,0.4400921658986175,0.0029014003452906196,0.3215259859933653,0.1605609976339342,0.46545000000000003,0.8995,0.8466,1,CA
4749,0.25,0.0,1.0,0.4400921658986175,0.00047957030500671397,0.6248433468485072,0.20775658097774527,0.46545000000000003,0.506,0.4699,3,MA
4750,0.25,1.0,0.7167,0.4400921658986175,0.00038965087281795513,0.3215259859933653,0.0905277355492816,0.46545000000000003,0.0,0.495,4,MS
4751,0.5,1.0,0.8917,0.4400921658986175,0.0022839535775944753,0.3215259859933653,0.17652908432109912,0.46545000000000003,0.9661,0.7944,1,NC
4752,0.25,1.0,0.7167,0.4400921658986175,0.0031411854977939765,0.3215259859933653,0.23933841599323327,0.46545000000000003,0.8165,0.844,1,TN
4753,0.25,1.0,0.7167,0.4400921658986175,0.0014806733167082294,0.3215259859933653,0.09218512464709043,0.46545000000000003,0.8356,0.8379,1,TN
4754,0.25,1.0,0.7167,0.4400921658986175,0.002140082486092461,0.3215259859933653,0.24123584075348337,0.46545000000000003,0.5,0.5661,4,TX
4755,0.25,1.0,0.7167,0.4400921658986175,0.0005395165931325532,0.3215259859933653,0.1342485169225142,0.46545000000000003,0.4078,0.676,4,TX
4756,0.25,0.0,0.7167,0.4400921658986175,0.000881210435449837,0.09266494655363067,0.20775658097774527,0.46545000000000003,0.1678,0.5734,0,TX
4757,0.25,1.0,0.7167,0.4400921658986175,0.0027395453673508536,0.3215259859933653,0.22410186656303221,0.46545000000000003,0.7041,0.6105,1,VA
4758,0.75,1.0,0.7167,0.4400921658986175,0.00011989257625167849,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.9167,0.4583,1,WI
4759,0.25,0.0,0.7167,0.4400921658986175,0.02220410512181086,0.2584224106155547,0.20775658097774527,0.46545000000000003,0.0,0.0674,0,CA
4760,0.25,1.0,0.7167,0.4400921658986175,0.0026076635334740072,0.3215259859933653,0.17567181409809457,0.46545000000000003,0.8301,0.8301,1,FL
4761,0.25,0.5,0.7167,0.4400921658986175,0.00020981200844043737,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.0,0.4,0,FL
4762,0.5,0.0,0.7167,0.4400921658986175,0.01751630539037023,0.31806118687799484,0.20775658097774527,0.46545000000000003,0.1198,0.4917,0,HI
4763,0.25,1.0,0.7167,0.4400921658986175,0.0005814789948206408,0.3215259859933653,0.2362065221118566,0.46545000000000003,0.8075,0.8342,1,NC
4764,0.25,1.0,0.7167,0.4400921658986175,0.001109006330328026,0.3215259859933653,0.28333352383782734,0.46545000000000003,0.412,0.4225,4,NJ
4765,0.25,1.0,0.7167,0.4400921658986175,0.0018643295607136006,0.3215259859933653,0.15170253866288705,0.46545000000000003,0.3889,0.3711,4,NY
4766,0.25,0.0,0.7167,0.4400921658986175,0.0005335219643199693,0.22045705860670844,0.20775658097774527,0.46545000000000003,0.0,0.7311,0,OH
4767,0.25,0.0,0.7167,0.4400921658986175,0.0005694897371954728,0.5831183192038334,0.20775658097774527,0.46545000000000003,0.7609,0.8406,3,OH
4768,0.25,0.0,0.7167,0.4400921658986175,0.0015825820065221562,0.41216365646885367,0.20775658097774527,0.46545000000000003,0.5271,0.4639,3,PA
4769,0.25,0.5,0.7167,0.4400921658986175,0.0004316132745060426,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.8243,0.5676,1,PA
4770,0.25,1.0,0.7167,0.4400921658986175,0.0007912910032610781,0.3215259859933653,0.052876427354921304,0.46545000000000003,0.0,0.8981,4,TX
4771,0.25,0.5,0.4783,0.4400921658986175,6.594091693842318e-05,0.3215259859933653,0.3024677952152891,0.46545000000000003,0.0,0.2143,0,NY
4772,0.25,0.0,0.7167,0.4400921658986175,0.0005095434490696336,0.4417618872097309,0.20775658097774527,0.46545000000000003,0.9845,0.9741,3,NY
4773,0.25,1.0,0.7167,0.4400921658986175,0.0003776616151927873,0.3215259859933653,0.1595665641752489,0.46545000000000003,0.9231,0.9231,1,NY
4774,0.25,1.0,0.7167,0.4400921658986175,0.0016605121810857471,0.3215259859933653,0.049607370237863914,0.46545000000000003,0.0,0.7246,4,TX
4775,0.25,1.0,0.7167,0.4400921658986175,0.005023498944945329,0.3215259859933653,0.24082435104644118,0.46545000000000003,0.5936,0.7444,1,PA
4776,0.5,1.0,0.7167,0.4400921658986175,0.0015346249760214848,0.3215259859933653,0.2512601872278167,0.46545000000000003,0.9759,0.9699,1,MS
4777,0.25,0.0,0.6321,0.3064516129032258,0.0034049491655476693,0.3078879469222263,0.20775658097774527,0.46545000000000003,0.0633,0.2306,0,NM
4778,0.25,1.0,0.7167,0.4400921658986175,0.003560809514674851,0.3215259859933653,0.30386228811137656,0.46545000000000003,0.7947,0.7003,1,AZ
4779,0.75,0.5,0.6475,0.4400921658986175,0.0011389794743909456,0.3215259859933653,0.4503640540880359,0.8333,0.543,0.2527,2,FL
4781,0.5,0.0,0.7167,0.4400921658986175,0.045762996355265685,0.2811279026907482,0.20775658097774527,0.46545000000000003,0.26,0.4569,0,AZ
4782,0.5,0.0,0.7167,0.4400921658986175,0.028126798388643775,0.2736454109841504,0.20775658097774527,0.46545000000000003,0.1376,0.2586,0,IL
4783,0.75,1.0,0.7167,0.4400921658986175,0.0019182812200268559,0.3215259859933653,0.2184781739001223,0.46545000000000003,0.7103,0.631,1,DC
4784,0.75,0.5,1.0,0.4400921658986175,0.0005155380778822176,0.3215259859933653,0.09523700664098667,0.1176,0.0,0.3158,0,NJ
4785,0.25,1.0,0.7167,0.4400921658986175,0.0028594379436025323,0.3215259859933653,0.2024072147861968,0.46545000000000003,0.7761,0.655,1,FL
4786,0.25,1.0,0.7167,0.4400921658986175,0.0005934682524458086,0.3215259859933653,0.16775063723753245,0.46545000000000003,0.8365,0.8846,1,FL
4787,0.5,1.0,0.8629,0.4400921658986175,0.002781507769038941,0.3215259859933653,0.3295918250711534,0.46545000000000003,0.768,0.61,1,PA
4788,0.25,1.0,0.7167,0.4400921658986175,0.0010430654133896029,0.3215259859933653,0.18974247602500943,0.46545000000000003,0.7179,0.7147,1,TX
4789,0.75,0.5,0.9104,0.4400921658986175,0.007097640514099367,0.3215259859933653,0.27402928435081786,0.6197,0.7164,0.5563,2,FL
4790,0.25,0.5,0.9781,0.4400921658986175,0.0015406196048340687,0.3215259859933653,0.14698183730154193,0.46545000000000003,0.0,0.623,0,NY
4791,0.5,1.0,0.749,0.4400921658986175,0.00225997506234414,0.3215259859933653,0.2919062260678729,0.6296,0.8294,0.6469,1,FL
4792,0.25,0.5,0.7167,0.4400921658986175,1.7983886437751774e-05,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.4,0.6,4,WA
4793,0.25,1.0,0.7167,0.4400921658986175,0.0006294360253213121,0.3215259859933653,0.08646998982706001,0.46545000000000003,0.0,0.4286,4,OH
4794,0.25,1.0,0.7167,0.4400921658986175,0.0015705927488969883,0.3215259859933653,0.2189696754946449,0.46545000000000003,0.9503,0.5205,1,FL
4795,0.5,1.0,0.7167,0.4400921658986175,0.004220218684059083,0.3215259859933653,0.2306056899882268,0.46545000000000003,0.8199,0.8585,1,TN
4796,0.75,0.5,0.7167,0.4400921658986175,0.002955352004603875,0.3215259859933653,0.288728611107936,0.5714,0.4547,0.4507,2,TX
4797,0.25,1.0,0.7167,0.4400921658986175,0.0008332534049491655,0.3215259859933653,0.06059185936196235,0.46545000000000003,0.0,0.5245,4,OH
4798,0.5,1.0,1.0,0.4400921658986175,0.0021880395165931326,0.3215259859933653,0.20720792803502236,0.46545000000000003,0.7471,0.8525,1,FL
4799,0.25,0.0,0.7167,0.4400921658986175,0.0023079320928448112,0.3104681164762256,0.20775658097774527,0.46545000000000003,0.3186,0.2826,0,OH
4800,0.5,1.0,0.7167,0.4400921658986175,0.17660176481872242,0.3215259859933653,0.25561511996067987,0.3254,0.768,0.859,1,FL
4801,0.25,0.0,0.7167,0.4400921658986175,0.002098120084404374,0.2296350903059344,0.20775658097774527,0.46545000000000003,0.8654,0.6859,3,OH
4802,0.25,1.0,0.7167,0.4400921658986175,0.001444705543832726,0.3215259859933653,0.16392149690811206,0.46545000000000003,0.4061,0.5525,4,MI
4803,0.25,0.0,0.625,0.4400921658986175,0.00020381737962785345,0.5875414670106893,0.20775658097774527,0.46545000000000003,0.8872,0.6992,3,NY
4804,0.25,1.0,0.7167,0.4400921658986175,0.0003836562440053712,0.3215259859933653,0.07898316321282019,0.46545000000000003,0.5869,0.6178,4,FL
4805,0.25,1.0,0.7167,0.4400921658986175,0.0013787646268943027,0.3215259859933653,0.28031593265285126,0.46545000000000003,0.5449,0.5623,4,MA
4806,0.25,1.0,0.7167,0.4400921658986175,0.00016784960675234989,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.7293,0.6656,1,IL
4807,0.25,1.0,0.7167,0.4400921658986175,0.0004376079033186265,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.3788,0.7576,4,MI
4808,0.25,0.5,0.7167,0.4400921658986175,0.00033569921350469977,0.3215259859933653,0.05096757232503115,0.46545000000000003,0.0,0.6154,0,TX
4809,0.25,1.0,1.0,0.4400921658986175,0.004855649338192979,0.3215259859933653,0.2311657732005898,0.46545000000000003,0.7629,0.729,1,TX
4810,0.25,0.5,0.7167,0.4400921658986175,5.9946288125839246e-05,0.3215259859933653,0.36310537565581175,0.46545000000000003,0.3889,0.0,2,NY
4811,0.25,1.0,0.7167,0.4400921658986175,0.0022899482064070594,0.3215259859933653,0.20913964360419263,0.46545000000000003,0.7298,0.7864,1,TX
4812,0.25,1.0,0.7167,0.4400921658986175,0.0002637636677536927,0.3215259859933653,0.10727308057197069,0.46545000000000003,0.5059,0.5765,4,TN
4813,0.75,0.5,0.3498,0.3513824884792627,0.0020022060234030307,0.3215259859933653,0.290980374227028,0.3704,0.6587,0.4471,2,TN
4814,0.25,0.5,0.7167,0.4400921658986175,0.002547717245348168,0.3215259859933653,0.15331420668213563,0.46545000000000003,0.0453,0.3427,0,IL
4815,0.25,1.0,0.7167,0.4400921658986175,0.0009531459812008441,0.3215259859933653,0.10282670568198704,0.46545000000000003,0.0,0.6346,4,CA
4816,0.25,1.0,0.7167,0.4400921658986175,0.008656244005371187,0.3215259859933653,0.24407054762421845,0.46545000000000003,0.9912,0.8868,1,CA
4817,0.25,1.0,0.7167,0.4400921658986175,0.0008512372913869173,0.3215259859933653,0.0,0.46545000000000003,0.0,0.2065,4,CA
4818,0.25,1.0,0.7167,0.4400921658986175,0.0003237099558795319,0.3215259859933653,0.19878381931029754,0.46545000000000003,0.8454,0.8866,1,CA
4819,0.25,0.0,0.7167,0.4400921658986175,0.0006054575100709765,0.560191669738297,0.20775658097774527,0.46545000000000003,0.1287,0.1507,0,CA
4820,0.5,0.0,0.7167,0.4400921658986175,0.008866056013811624,0.30235901216365646,0.20775658097774527,0.46545000000000003,0.094,0.5723,0,CA
4821,0.25,1.0,0.7167,0.4400921658986175,0.005473096105889123,0.3215259859933653,0.14276406780435952,0.46545000000000003,0.0264,0.7684,4,CA
4822,0.25,1.0,0.7167,0.4400921658986175,0.00019782275081526953,0.3215259859933653,0.16154400082297943,0.9412,0.3273,0.9636,4,CA
4823,0.25,1.0,0.7167,0.4400921658986175,0.006078553615960099,0.3215259859933653,0.2808645855955742,0.46545000000000003,0.989,0.9732,1,CA
4824,0.75,1.0,0.7167,0.4400921658986175,0.003213121043544984,0.3215259859933653,0.26189033799307326,0.3556,0.7974,0.7153,1,CA
4825,0.25,1.0,0.7167,0.4400921658986175,0.008392480337617495,0.3215259859933653,0.3418222135860185,0.46545000000000003,0.5453,0.7047,1,CA
4826,0.25,0.0,0.7167,0.4400921658986175,0.06027599271053136,0.11304828603022485,0.20775658097774527,0.46545000000000003,0.0128,0.1167,0,CA
4827,0.25,1.0,0.7167,0.4400921658986175,0.002955352004603875,0.3215259859933653,0.2819161704024598,0.6395,0.5701,0.7614,1,CA
4828,0.75,0.5,0.4336,0.630184331797235,0.002469787070784577,0.3215259859933653,0.11849760535851041,0.8416,0.3425,0.3034,2,CA
4829,0.25,1.0,0.7167,0.4400921658986175,0.005676913485516977,0.3215259859933653,0.23184015910935338,0.46545000000000003,0.8653,0.8293,1,CA
4830,0.25,1.0,0.7167,0.4400921658986175,0.003033282179167466,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.0,0.4007,4,CA
4831,0.25,0.5,0.8,0.4400921658986175,0.0007313447151352389,0.3215259859933653,0.1653960016916799,1.0,0.0224,0.5,0,CA
4833,0.25,1.0,0.7167,0.4400921658986175,0.0010130922693266833,0.3215259859933653,0.12676169030827436,0.46545000000000003,0.1109,0.7812,4,CA
4834,0.25,1.0,0.7167,0.4400921658986175,0.0003117206982543641,0.3215259859933653,0.06000891561031925,0.46545000000000003,0.5843,0.9101,1,IL
4835,0.25,1.0,0.7167,0.4400921658986175,0.0006114521388835603,0.3215259859933653,0.1772720518477031,0.46545000000000003,0.6648,0.6731,1,LA
4836,0.75,1.0,0.7167,0.4400921658986175,0.0014507001726453098,0.3215259859933653,0.20775658097774527,0.2561,0.875,0.6587,1,SD
4837,0.75,1.0,0.7167,0.4400921658986175,0.001342796854018799,0.3215259859933653,0.5432578554528101,0.8438,0.69,0.5371,2,NM
4838,0.25,1.0,0.7167,0.4400921658986175,0.0008632265490120852,0.3215259859933653,0.15922365608604708,0.46545000000000003,0.5455,0.5341,4,TX
4839,1.0,0.5,0.6726,0.41359447004608296,0.0025926769614425475,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.5926,0.5165,2,PA
4840,0.25,1.0,0.7167,0.4400921658986175,0.00024577978131594093,0.3215259859933653,0.10123789820201859,0.46545000000000003,0.5283,0.6038,4,TN
4841,0.25,0.0,0.7167,0.4400921658986175,0.0026736044504124304,0.04021378547733137,0.20775658097774527,0.46545000000000003,0.0308,0.1063,0,IL
4842,0.5,0.0,0.7167,0.4400921658986175,0.003195137157107232,0.029266494655363066,0.20775658097774527,0.46545000000000003,0.1081,0.2957,0,IL
4843,0.25,0.0,0.7167,0.4400921658986175,0.005035488202570497,0.02981938813122005,0.20775658097774527,0.46545000000000003,0.0142,0.0754,0,IL
4844,0.25,1.0,0.7167,0.4400921658986175,0.0001918281220026856,0.3215259859933653,0.17448306605552824,0.46545000000000003,0.5,0.2647,4,AZ
4845,0.25,1.0,0.7167,0.4400921658986175,0.0013368022252062152,0.3215259859933653,0.26632528261341687,0.46545000000000003,0.5452,0.7124,1,AZ
4846,0.5,0.5,0.7167,0.4400921658986175,0.018379531939382313,0.3215259859933653,0.15190828351640814,0.0746,0.6738,0.6071,2,MI
4847,0.5,0.5,0.7167,0.4400921658986175,0.026046662190677153,0.3215259859933653,0.14963365985803606,0.1142,0.7099,0.6757,2,MI
4849,0.75,1.0,0.7167,0.4400921658986175,0.0007673124880107424,0.3215259859933653,0.33386674591653615,0.2,0.7655,0.7793,1,FL
4850,0.25,1.0,0.7167,0.4400921658986175,0.0018703241895261845,0.3215259859933653,0.20271583206647845,0.46545000000000003,0.3385,0.4738,4,MO
4851,0.5,1.0,0.7167,0.4400921658986175,0.0014147323997698062,0.3215259859933653,0.20743653342782356,0.46545000000000003,0.3207,0.3152,4,MO
4852,0.25,1.0,0.7167,0.4400921658986175,0.0032370995587953193,0.3215259859933653,0.20396173145724508,0.46545000000000003,0.2534,0.2687,4,MO
4853,0.5,0.0,0.7167,0.4400921658986175,0.016748992902359486,0.3590121636564689,0.20775658097774527,0.46545000000000003,0.2052,0.3299,0,AZ
