,STABBR,PREDDEG,CONTROL,ADM_RATE_ALL,SAT_AVG_ALL,UGDS,NPT4_PUB,NPT4_PRIV,C150_4,PCTFLOAN,PCTPELL,labels
3846,TX,3,1,0.6947,1182.0,43931.0,10912.0,18259.0,0.7908,0.3511,0.2162,0
3847,TX,3,1,0.5998,1077.0,25415.0,13969.0,18259.0,0.4041,0.5975,0.4039,0
3848,TX,3,1,0.4019,1262.0,39323.0,15721.0,18259.0,0.7944,0.4008,0.2683,0
3849,TX,3,1,0.5857,1262.0,13042.0,11395.0,18259.0,0.6291,0.5766,0.354,0
3850,TX,3,1,0.9981,923.0,19527.0,7586.0,18259.0,0.3946,0.4967,0.5802,0
3851,TX,3,1,0.8203,1064.0,5338.0,12259.0,18259.0,0.4412,0.4778,0.3879,0
3853,TX,3,2,0.4739,1206.0,8597.0,8792.0,31257.0,0.76,0.3421,0.1447,1
3854,TX,3,2,0.7167,1048.0,945.0,8792.0,16201.0,0.1455,0.9444,1.0,2
3855,TX,4,1,0.7167,1048.0,432.5,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,0
3856,TX,3,2,0.5087,1041.0,1295.0,8792.0,17949.0,0.5151,0.7011,0.3991,1
3857,TX,3,1,0.8401,1008.0,2947.0,7688.0,18259.0,0.2688,0.2456,0.2117,3
3858,TX,3,1,0.7327,1050.0,23840.0,11796.0,18259.0,0.3,0.5512,0.4379,0
3859,TX,1,3,0.7167,1048.0,418.0,8792.0,22052.0,0.46545000000000003,0.4894,0.5758,4
3860,TX,3,1,0.4503,832.0,6288.0,18312.0,18259.0,0.1633,0.7412,0.6721,0
3861,TX,3,1,0.663,1116.0,26809.0,15403.0,18259.0,0.5904,0.4932,0.289,0
3862,TX,1,3,0.7167,1048.0,55.0,8792.0,14095.0,0.46545000000000003,0.6364,0.6136,2
3863,TX,3,2,0.2992,997.0,1719.0,8792.0,21436.0,0.4123,0.8133,0.4849,1
3864,TX,3,1,0.8603,953.0,9220.0,9055.0,18259.0,0.4146,0.6135,0.4923,0
3865,TX,3,2,0.6393,1270.0,2127.0,8792.0,22389.0,0.8162,0.3828,0.1549,1
3866,TX,3,1,0.7167,1048.0,701.0,8792.0,18259.0,0.46545000000000003,0.8028,0.3535,0
3867,TX,2,1,0.7167,1048.0,3241.0,9654.0,18259.0,0.46545000000000003,0.1216,0.5767,3
3868,TX,2,1,0.7167,1048.0,930.0,17366.0,18259.0,0.46545000000000003,0.6568,0.6123,0
3869,TX,3,1,0.7167,1048.0,1346.0,8792.0,18259.0,0.46545000000000003,0.5732,0.2352,0
3870,TX,2,1,0.7167,1048.0,11308.0,8229.0,18259.0,0.46545000000000003,0.364,0.4079,0
3871,TX,1,3,0.7167,1048.0,2097.0,8792.0,18030.0,0.46545000000000003,0.5981,0.5039,4
3872,TX,1,3,0.7167,1048.0,173.0,8792.0,11477.0,0.46545000000000003,0.481,0.5791,4
3873,TX,1,1,0.7167,1048.0,2586.0,6282.0,18259.0,0.46545000000000003,0.365,0.4391,3
3874,TX,1,3,0.7167,1048.0,26.0,8792.0,8007.0,0.46545000000000003,0.5424,0.5932,4
3875,TX,2,1,0.7167,1048.0,4176.0,7798.0,18259.0,0.46545000000000003,0.1389,0.3575,3
3876,TX,1,3,0.7167,1048.0,232.0,8792.0,9952.0,0.46545000000000003,0.45,0.5654,4
3877,TX,3,2,0.9862,940.0,4246.0,8792.0,15137.0,0.332,0.42,0.3224,1
3878,TX,2,1,0.7167,1048.0,5549.0,6153.0,18259.0,0.46545000000000003,0.1569,0.3349,3
3879,TX,3,1,0.7403,994.0,6890.0,11164.0,18259.0,0.403,0.512,0.3858,0
3880,TX,1,1,0.7167,1048.0,675.0,4229.0,18259.0,0.46545000000000003,0.0717,0.1166,3
3881,TX,2,1,0.7167,1048.0,6164.0,4737.0,18259.0,0.46545000000000003,0.2472,0.2741,3
3882,TX,3,2,0.7167,1048.0,1388.0,8792.0,12089.0,0.22,0.9028,0.8625,1
3883,UT,1,3,0.7755,1048.0,156.0,8792.0,10251.0,0.46545000000000003,0.7636,0.6909,2
3884,UT,1,1,0.7167,1048.0,593.0,1663.0,18259.0,0.46545000000000003,0.0,0.0484,3
3885,UT,3,2,0.4942,1277.0,27765.0,8792.0,13070.0,0.7797,0.1918,0.3578,1
3886,HI,3,2,0.3604,1081.0,2664.0,8792.0,10441.0,0.4703,0.2189,0.2985,1
3887,UT,2,3,0.7167,1048.0,221.0,8792.0,22686.0,0.5789,0.7582,0.6955,2
3888,UT,1,3,0.7167,1048.0,228.0,8792.0,19396.0,0.46545000000000003,0.3947,0.3196,4
3889,UT,1,3,0.7167,1048.0,79.0,8792.0,9308.0,0.46545000000000003,0.1786,0.7143,4
3890,UT,1,3,0.7167,1048.0,56.0,8792.0,9345.0,0.46545000000000003,0.8333,0.8929,2
3891,UT,1,1,0.7167,1048.0,1557.0,438.0,18259.0,0.46545000000000003,0.0,0.0638,3
3892,UT,2,1,0.7167,1048.0,7305.0,15399.0,18259.0,0.3619,0.3717,0.4799,0
3893,UT,1,3,0.7167,1048.0,33.0,8792.0,6140.0,0.46545000000000003,0.2118,0.4588,4
3894,UT,1,3,0.7167,1048.0,50.0,8792.0,7388.0,0.46545000000000003,0.0,0.4182,4
3895,UT,1,3,0.7167,1048.0,265.0,8792.0,16323.0,0.46545000000000003,0.4688,0.3626,4
3896,UT,2,3,0.7167,1048.0,284.0,8792.0,19957.0,0.3906,0.9275,0.8282,2
3897,UT,2,3,0.8388,1048.0,471.0,8792.0,24182.0,0.3448,0.8174,0.7426,2
3898,UT,2,2,0.7167,1048.0,1992.0,8792.0,10334.0,0.46545000000000003,0.2405,0.3492,3
3899,UT,1,3,0.7167,1048.0,404.0,8792.0,19867.0,0.4444,0.6444,0.7406,2
3900,UT,1,1,0.7167,1048.0,1908.0,9079.0,18259.0,0.46545000000000003,0.0,0.1872,3
3901,UT,2,1,0.7167,1048.0,3051.0,9341.0,18259.0,0.4741,0.3866,0.3068,0
3902,UT,3,1,0.5709,1066.0,5620.0,14336.0,18259.0,0.526,0.5257,0.3843,0
3903,UT,2,2,0.7167,1048.0,320.0,8792.0,19655.0,0.75,0.9,0.8696,2
3904,UT,2,2,0.7167,1048.0,351.0,8792.0,21551.0,0.2906,0.7979,0.7979,2
3905,UT,1,1,0.7167,1048.0,492.0,4478.0,18259.0,0.46545000000000003,0.0,0.0248,3
3906,UT,3,1,0.9674,1087.0,20775.0,10954.0,18259.0,0.5109,0.3227,0.3595,0
3907,UT,3,1,0.7167,1048.0,24243.0,9642.0,18259.0,0.2375,0.4234,0.4127,0
3908,UT,2,1,0.7167,1048.0,24494.0,7169.0,18259.0,0.46545000000000003,0.2237,0.3551,3
3909,UT,3,1,0.8174,1109.0,23273.0,14114.0,18259.0,0.6037,0.3557,0.3225,0
3910,UT,3,1,0.7167,1048.0,17314.0,9760.0,18259.0,0.3453,0.2732,0.304,0
3911,UT,3,2,0.7517,1134.0,2260.0,8792.0,21837.0,0.5714,0.6207,0.2767,1
3912,VT,3,2,0.6487,1048.0,613.0,8792.0,29960.0,0.6716,0.6017,0.2151,1
3913,VT,3,2,0.8291,1048.0,199.0,8792.0,25659.0,0.2174,0.7727,0.5354,1
3914,VT,3,1,0.9205,954.0,2022.0,16539.0,18259.0,0.5149,0.7801,0.3476,0
3915,VT,3,2,0.7079,1122.0,2851.0,8792.0,31564.0,0.5763,0.6359,0.2488,1
3916,VT,2,1,0.7167,1048.0,4401.0,10159.0,18259.0,0.46545000000000003,0.3135,0.4609,3
3917,VT,3,2,1.0,1048.0,201.0,8792.0,21525.0,0.2857,0.9221,0.75,1
3918,VT,3,2,0.7555,1048.0,578.0,8792.0,19990.0,0.4118,0.7111,0.3752,1
3919,VT,3,1,0.9688,948.0,1433.0,14308.0,18259.0,0.3659,0.735,0.4962,0
3920,VT,3,1,0.9934,930.0,1363.0,14059.0,18259.0,0.3506,0.7837,0.4411,0
3921,VT,3,2,0.7586,1048.0,230.0,8792.0,28056.0,0.5758,0.7004,0.3418,1
3922,VT,3,2,0.1716,1391.0,2466.0,8792.0,25025.0,0.936,0.2514,0.1103,1
3923,VT,2,3,0.7167,1048.0,425.0,8792.0,22425.0,0.4895,0.6195,0.3188,4
3924,VT,3,2,0.6349,1065.0,2432.0,8792.0,26560.0,0.5672,0.6959,0.2628,1
3925,VT,1,3,0.7167,1048.0,80.0,8792.0,10700.0,0.46545000000000003,0.8163,0.6327,2
3926,VT,3,2,0.7511,1173.0,1941.0,8792.0,27261.0,0.7481,0.7463,0.1725,1
3927,VT,4,2,0.7167,1048.0,432.5,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,1
3928,VT,3,2,0.6831,842.0,158.0,8792.0,17398.0,0.2059,0.648,0.5251,1
3929,VT,3,2,0.994,883.0,470.0,8792.0,21372.0,0.3478,0.8757,0.5171,1
3930,VT,3,2,0.9388,1048.0,114.0,8792.0,20072.0,0.3333,0.7813,0.625,1
3932,VT,2,1,0.8257,933.0,1361.0,17433.0,18259.0,0.4839,0.6591,0.3848,0
3933,VT,3,1,0.7755,1190.0,9970.0,14876.0,18259.0,0.7582,0.4674,0.1948,0
3934,VA,1,3,0.7167,1048.0,108.0,8792.0,12950.0,0.46545000000000003,0.5241,0.5586,4
3935,VA,1,3,0.9034,1048.0,824.0,8792.0,19692.0,0.46545000000000003,0.3761,0.5362,4
3936,VA,3,2,0.6329,941.0,870.0,8792.0,18671.0,0.3277,0.7399,0.4854,1
3937,VA,2,1,0.7167,1048.0,3524.0,8412.0,18259.0,0.46545000000000003,0.1885,0.386,3
3938,VA,3,2,0.5729,900.0,821.0,8792.0,20132.0,0.4494,0.3394,0.2022,1
3939,VA,3,2,0.5493,1033.0,1822.0,8792.0,18728.0,0.5991,0.7288,0.2672,1
3940,VA,3,1,0.3321,1358.0,6235.0,24377.0,18259.0,0.8993,0.2944,0.1175,0
3941,VA,3,2,0.8514,1067.0,2286.0,8792.0,18225.0,0.5116,0.7655,0.5112,1
3942,VA,1,1,0.7167,1048.0,50.0,5337.0,18259.0,0.46545000000000003,0.0,0.3788,3
3943,VA,1,1,0.7167,1048.0,2851.0,5116.0,18259.0,0.46545000000000003,0.0607,0.2778,3
3944,VA,3,1,0.5902,1161.0,5083.0,20676.0,18259.0,0.6551,0.5097,0.1665,0
3945,VA,1,3,0.7167,1048.0,48.0,8792.0,21015.0,0.46545000000000003,0.6374,0.6484,2
3946,VA,2,3,0.7167,1048.0,728.0,8792.0,14309.0,0.122,0.7822,0.8008,2
3947,VA,2,3,0.7167,1048.0,906.0,8792.0,16057.0,0.16,0.8895,0.7951,2
3948,VA,3,2,0.4106,963.0,810.0,8792.0,22092.0,0.3974,0.7529,0.4072,1
3949,VA,2,1,0.7167,1048.0,787.0,4394.0,18259.0,0.46545000000000003,0.1538,0.3322,3
3950,VA,1,1,0.7167,1048.0,2493.0,5980.0,18259.0,0.46545000000000003,0.0826,0.4713,3
3951,VA,4,1,0.7167,1048.0,432.5,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,0
3952,VA,2,3,0.7167,1048.0,477.0,8792.0,27105.0,0.2974,0.434,0.3039,4
3953,VA,3,2,0.6572,1004.0,907.0,8792.0,17451.0,0.4792,0.7143,0.3967,1
3954,VA,3,2,0.6505,999.0,1148.0,8792.0,19175.0,0.6355,0.7224,0.3052,1
3955,VA,1,1,0.7167,1048.0,652.0,5550.0,18259.0,0.46545000000000003,0.0,0.5141,3
3956,VA,3,2,0.7411,868.0,1506.0,8792.0,16858.0,0.3181,0.9026,0.5689,1
3957,VA,3,1,0.6203,1155.0,21324.0,18305.0,18259.0,0.667,0.4474,0.2684,0
3958,VA,1,1,0.7167,1048.0,5770.0,6900.0,18259.0,0.46545000000000003,0.0907,0.2688,3
3959,VA,3,2,0.5486,1113.0,1070.0,8792.0,24876.0,0.6216,0.5769,0.1991,1
3960,VA,3,2,0.3605,990.0,3529.0,8792.0,23373.0,0.6751,0.2978,0.3912,1
3961,VA,3,2,0.693,1099.0,568.0,8792.0,20252.0,0.5971,0.7015,0.3573,1
3962,VA,2,1,0.7167,1048.0,10727.0,7307.0,18259.0,0.46545000000000003,0.241,0.4134,3
3963,VA,3,1,0.6356,1149.0,18127.0,17924.0,18259.0,0.815,0.3884,0.1343,0
3964,VA,2,1,0.7167,1048.0,6402.0,6594.0,18259.0,0.46545000000000003,0.1407,0.2949,3
3965,VA,1,3,0.7167,1048.0,525.0,8792.0,18779.0,0.46545000000000003,0.661,0.7977,2
3966,VA,3,2,0.2165,1030.0,47079.0,8792.0,23602.0,0.5017,0.68,0.5021,1
3967,VA,3,1,0.8136,1002.0,4357.0,18626.0,18259.0,0.6341,0.5385,0.2344,0
3968,VA,1,1,0.7167,1048.0,4666.0,7188.0,18259.0,0.46545000000000003,0.0943,0.2868,3
3969,VA,3,2,0.6369,1002.0,2140.0,8792.0,21706.0,0.5619,0.7209,0.2994,1
3970,VA,1,2,0.7167,1048.0,144.0,8792.0,18259.0,0.46545000000000003,0.2635,0.2575,3
3971,VA,3,2,0.8835,959.0,1307.0,8792.0,18988.0,0.3908,0.5549,0.3803,1
3972,VA,3,1,0.8096,1110.0,4303.0,17896.0,18259.0,0.7371,0.421,0.1542,0
3973,VA,3,2,0.8252,1030.0,2371.0,8792.0,22456.0,0.5758,0.5773,0.2393,1
3974,VA,1,3,0.7167,1048.0,23.0,8792.0,18259.0,0.46545000000000003,0.4259,0.5,4
3975,VA,1,1,0.7167,1048.0,1899.0,4609.0,18259.0,0.46545000000000003,0.0,0.4681,3
3976,VA,2,3,0.7167,1048.0,1804.0,8792.0,19835.0,0.271,0.7535,0.8259,2
3977,VA,2,1,0.7167,1048.0,2885.0,5787.0,18259.0,0.46545000000000003,0.1523,0.3132,3
3978,VA,3,2,0.7167,1048.0,285.0,8792.0,18259.0,0.7788,0.4603,0.2027,1
3979,VA,1,3,0.7167,1048.0,310.0,8792.0,23100.0,0.46545000000000003,0.5851,0.5892,4
3980,VA,3,1,0.6499,879.0,5955.0,11901.0,18259.0,0.3443,0.8228,0.6169,0
3981,VA,2,1,0.7167,1048.0,44592.0,9637.0,18259.0,0.46545000000000003,0.166,0.2393,3
3982,VA,3,1,0.7679,1016.0,19483.0,14174.0,18259.0,0.5117,0.5549,0.3395,0
3983,VA,2,1,0.7167,1048.0,2325.0,5247.0,18259.0,0.46545000000000003,0.0,0.5216,3
3984,VA,2,1,0.7167,1048.0,892.0,4977.0,18259.0,0.46545000000000003,0.0,0.4427,3
3985,VA,2,3,0.6,1048.0,63.0,8792.0,18259.0,0.46545000000000003,0.6378,0.4409,2
3986,VA,2,3,0.7167,1048.0,472.0,8792.0,18389.0,0.46545000000000003,0.8649,0.8694,2
3987,VA,2,1,0.7167,1048.0,3813.0,7541.0,18259.0,0.46545000000000003,0.1245,0.2844,3
3988,VA,3,1,0.7831,980.0,8866.0,15651.0,18259.0,0.5853,0.5865,0.2846,0
3989,VA,1,3,0.7167,1048.0,80.0,8792.0,14415.0,0.46545000000000003,0.8679,0.8302,2
3990,VA,3,2,0.637,1082.0,1294.0,8792.0,24731.0,0.6224,0.7143,0.2525,1
3991,VA,3,2,0.8343,1094.0,651.0,8792.0,22846.0,0.5225,0.6661,0.2921,1
3992,VA,1,1,0.7167,1048.0,1604.0,4507.0,18259.0,0.46545000000000003,0.0,0.2592,3
3993,VA,1,3,0.7167,1048.0,291.0,8792.0,41134.0,0.46545000000000003,0.8993,0.801,2
3994,VA,2,1,0.5572,837.0,1078.0,8701.0,18259.0,0.46545000000000003,0.297,0.3551,3
3995,VA,3,2,0.5714,1048.0,408.0,8792.0,22508.0,0.46545000000000003,0.7448,0.1724,1
3996,VA,3,2,0.3116,1313.0,3107.0,8792.0,24505.0,0.8502,0.4229,0.2005,1
3997,VA,1,2,0.0385,1048.0,305.0,8792.0,18259.0,0.46545000000000003,0.8382,0.5172,1
3998,VA,3,2,0.7281,1086.0,1980.0,8792.0,26451.0,0.6425,0.7034,0.2451,1
3999,VA,1,2,0.7167,1048.0,28.0,8792.0,18259.0,0.46545000000000003,1.0,0.322,1
4000,VA,3,2,0.8456,1016.0,1859.0,8792.0,26509.0,0.4559,0.5679,0.1869,1
4001,VA,3,2,0.9987,1015.0,658.0,8792.0,20583.0,0.3254,0.6511,0.5288,1
4002,VA,1,1,0.7167,1048.0,2773.0,7585.0,18259.0,0.46545000000000003,0.0,0.3747,3
4003,VA,2,1,0.7167,1048.0,1794.0,6403.0,18259.0,0.46545000000000003,0.0,0.3948,3
4004,VA,1,3,0.7167,1048.0,79.0,8792.0,9491.0,0.46545000000000003,0.6835,0.7975,2
4005,VA,1,3,0.7167,1048.0,32.0,8792.0,11751.0,0.46545000000000003,0.4118,0.6275,4
4006,VA,3,3,0.7167,1048.0,4837.0,8792.0,29093.0,0.3093,0.5362,0.388,1
4007,VA,3,2,0.8431,1084.0,599.0,8792.0,24611.0,0.5693,0.4813,0.231,1
4008,VA,2,1,0.7167,1048.0,9097.0,7775.0,18259.0,0.46545000000000003,0.2342,0.4271,3
4009,VA,2,1,0.7167,1048.0,25981.0,6379.0,18259.0,0.46545000000000003,0.2412,0.4312,3
4010,VA,4,2,0.7167,1048.0,432.5,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,1
4011,VA,3,1,0.7449,949.0,1585.0,8843.0,18259.0,0.4314,0.4244,0.3798,0
4012,VA,1,1,0.7167,1048.0,1689.0,4939.0,18259.0,0.46545000000000003,0.0,0.4451,3
4013,VA,3,2,0.9646,928.0,352.0,8792.0,22540.0,0.4588,0.7681,0.506,1
4014,VA,3,1,0.7028,1220.0,23928.0,19993.0,18259.0,0.8243,0.4304,0.1735,0
4015,VA,2,1,0.7167,1048.0,5505.0,7173.0,18259.0,0.46545000000000003,0.1533,0.3219,3
4016,VA,3,1,0.6913,1102.0,22049.0,18354.0,18259.0,0.5681,0.5255,0.2865,0
4017,VA,3,1,0.2999,1362.0,15020.0,17149.0,18259.0,0.9307,0.2414,0.1205,0
4018,VA,3,1,0.4732,1141.0,1675.0,17802.0,18259.0,0.7585,0.4645,0.1508,0
4019,VA,1,3,0.7167,1048.0,89.0,8792.0,7649.0,0.46545000000000003,0.0,0.302,4
4020,VA,2,2,0.7167,1048.0,493.0,8792.0,14647.0,0.6364,0.9914,0.9636,2
4021,VA,3,1,0.9459,811.0,5023.0,13399.0,18259.0,0.4034,0.8463,0.6829,0
4022,VA,3,2,0.5848,750.0,1359.0,8792.0,19573.0,0.3547,0.8698,0.6777,1
4023,VA,3,2,0.9311,1021.0,1436.0,8792.0,22241.0,0.4404,0.6506,0.3669,1
4024,VA,1,3,0.7167,1048.0,152.0,8792.0,13819.0,0.46545000000000003,1.0,0.9854,2
4025,VA,3,2,0.1843,1392.0,1846.0,8792.0,23916.0,0.9024,0.2301,0.0958,1
4026,VA,2,3,0.7167,1048.0,231.0,8792.0,18259.0,0.4177,0.7814,0.6872,2
4027,VA,1,1,0.7167,1048.0,81.0,2263.0,18259.0,0.46545000000000003,0.0,0.5575,3
4028,VA,1,1,0.5196,1048.0,164.0,22003.0,18259.0,0.46545000000000003,0.0,0.1538,3
4029,VA,1,1,0.7167,1048.0,2076.0,1750.0,18259.0,0.46545000000000003,0.0447,0.3844,3
4030,WA,1,3,0.7167,1048.0,77.0,8792.0,14116.0,0.46545000000000003,0.6563,0.6484,2
4031,WA,3,3,0.7167,1048.0,1573.0,8792.0,28297.0,0.2795,0.6694,0.4398,2
4032,WA,1,3,0.7167,1048.0,100.0,8792.0,13171.0,0.46545000000000003,0.4798,0.4484,4
4033,WA,2,1,0.7167,1048.0,5684.0,8091.0,18259.0,0.2402,0.0937,0.1542,3
4034,WA,2,1,0.7167,1048.0,720.0,4491.0,18259.0,0.46545000000000003,0.3209,0.4495,3
4035,WA,2,1,0.7167,1048.0,1530.0,6628.0,18259.0,0.46545000000000003,0.2549,0.5076,3
4036,WA,1,3,0.7167,1048.0,273.0,8792.0,21313.0,0.46545000000000003,0.4307,0.5753,4
4037,WA,1,3,0.7167,1048.0,444.0,8792.0,21984.0,0.46545000000000003,0.6349,0.7086,2
4038,WA,3,1,0.8216,986.0,9958.0,14589.0,18259.0,0.5132,0.5472,0.3547,0
4039,WA,2,1,0.7167,1048.0,1632.0,5880.0,18259.0,0.4053,0.0,0.3092,3
4040,WA,3,2,0.7167,1048.0,1162.0,8792.0,32119.0,0.0,0.584,0.3022,1
4041,WA,1,3,0.7167,1048.0,128.0,8792.0,11906.0,0.46545000000000003,0.3973,0.4247,4
4042,WA,2,1,0.7167,1048.0,9907.0,6906.0,18259.0,0.46545000000000003,0.2535,0.4047,3
4043,WA,1,1,0.7167,1048.0,1633.0,5548.0,18259.0,0.46545000000000003,0.2976,0.3661,3
4044,WA,2,1,0.7167,1048.0,5146.0,8068.0,18259.0,0.2637,0.1053,0.3079,3
4045,WA,3,2,0.5917,1048.0,775.0,8792.0,33177.0,0.4682,0.8947,0.3871,1
4046,WA,1,3,0.7167,1048.0,234.0,8792.0,31936.0,0.46545000000000003,0.9066,0.5328,2
4047,WA,3,1,0.7967,970.0,11672.0,12983.0,18259.0,0.4524,0.5349,0.3871,0
4048,WA,1,1,0.7167,1048.0,4589.0,7033.0,18259.0,0.46545000000000003,0.1071,0.1783,3
4049,WA,2,1,0.7167,1048.0,4612.0,7474.0,18259.0,0.46545000000000003,0.1116,0.2172,3
4050,WA,1,3,0.7167,1048.0,109.0,8792.0,15910.0,0.46545000000000003,0.4773,0.5091,4
4051,WA,3,1,0.9709,1081.0,4017.0,11903.0,18259.0,0.5687,0.5371,0.4426,0
4052,WA,2,1,0.7167,1048.0,4407.0,7137.0,18259.0,0.46545000000000003,0.1735,0.3236,3
4053,WA,1,3,0.7167,1048.0,153.0,8792.0,12175.0,0.46545000000000003,0.4479,0.3854,4
4054,WA,3,2,0.6651,1204.0,4830.0,8792.0,28155.0,0.8228,0.5318,0.1879,1
4055,WA,1,1,0.7167,1048.0,1061.0,5855.0,18259.0,0.46545000000000003,0.1597,0.4593,3
4056,WA,1,1,0.7167,1048.0,5191.0,8079.0,18259.0,0.46545000000000003,0.1468,0.2287,3
4057,WA,1,3,0.7167,1048.0,65.0,8792.0,15150.0,0.46545000000000003,0.6471,0.4559,4
4058,WA,3,2,0.7167,1048.0,842.0,8792.0,9734.0,0.1842,0.7839,0.7632,1
4059,WA,2,1,0.7167,1048.0,3107.0,6911.0,18259.0,0.46545000000000003,0.0769,0.2938,3
4060,WA,1,3,0.5909,1048.0,49.0,8792.0,9212.0,0.46545000000000003,0.7789,0.7789,2
4061,WA,1,3,0.7167,1048.0,266.0,8792.0,15827.0,0.46545000000000003,0.7875,0.6486,2
4062,WA,2,3,0.9407,1048.0,444.0,8792.0,24358.0,0.3333,0.7529,0.6525,2
4063,WA,2,3,0.9407,1048.0,297.0,8792.0,23101.0,0.2979,0.8013,0.7729,2
4064,WA,3,2,0.7167,1048.0,216.0,8792.0,18259.0,0.46545000000000003,0.6637,0.4126,1
4065,WA,1,3,0.7167,1048.0,230.0,8792.0,13768.0,0.46545000000000003,0.6863,0.571,2
4066,WA,1,1,0.7167,1048.0,1091.0,8153.0,18259.0,0.46545000000000003,0.1094,0.1671,3
4067,WA,2,1,0.7167,1048.0,2227.0,7221.0,18259.0,0.2013,0.2192,0.2552,3
4068,WA,1,1,0.7167,1048.0,1405.0,6251.0,18259.0,0.46545000000000003,0.3032,0.4923,3
4069,WA,3,2,0.9574,898.0,192.0,8792.0,15143.0,0.8571,0.6932,0.4375,1
4070,WA,1,3,0.7167,1048.0,24.0,8792.0,6273.0,0.46545000000000003,0.4068,0.6441,4
4071,WA,1,3,0.7167,1048.0,121.0,8792.0,5816.0,0.46545000000000003,0.8562,0.8151,2
4072,WA,1,3,0.7167,1048.0,160.0,8792.0,10174.0,0.46545000000000003,0.3984,0.3359,4
4073,WA,2,1,0.7167,1048.0,2752.0,2864.0,18259.0,0.2458,0.0012,0.1538,3
4074,WA,3,2,0.972,1079.0,1354.0,8792.0,20032.0,0.4294,0.6487,0.4199,1
4075,WA,2,1,0.7167,1048.0,4900.0,6056.0,18259.0,0.2153,0.1467,0.3177,3
4076,WA,1,2,0.7167,1048.0,774.0,8792.0,15715.0,0.46545000000000003,0.8075,0.6007,2
4077,WA,3,2,0.7676,1112.0,3062.0,8792.0,23486.0,0.7045,0.644,0.3086,1
4078,WA,1,1,0.7167,1048.0,1378.0,7037.0,18259.0,0.2783,0.271,0.356,3
4079,WA,3,2,0.8522,1233.0,2542.0,8792.0,32115.0,0.7816,0.5632,0.2071,1
4080,WA,1,1,0.7167,1048.0,1281.0,7532.0,18259.0,0.46545000000000003,0.1196,0.2165,3
4081,WA,3,2,0.876,1057.0,1299.0,8792.0,19077.0,0.4774,0.5742,0.3656,1
4082,WA,1,1,0.7167,1048.0,2002.0,5912.0,18259.0,0.2877,0.0,0.1655,3
4083,WA,2,1,0.7167,1048.0,3116.0,5366.0,18259.0,0.2472,0.0,0.2606,3
4084,WA,1,3,0.7167,1048.0,174.0,8792.0,19866.0,0.46545000000000003,0.5,0.6337,4
4085,WA,3,2,0.7214,1145.0,3354.0,8792.0,25049.0,0.6899,0.6689,0.3147,1
4086,WA,3,2,0.7323,1175.0,4595.0,8792.0,33557.0,0.7663,0.5757,0.2109,1
4087,WA,2,1,0.7167,1048.0,2927.0,8396.0,18259.0,0.46545000000000003,0.1708,0.2337,3
4088,WA,2,1,0.7167,1048.0,2768.0,8820.0,18259.0,0.46545000000000003,0.1334,0.2716,3
4089,WA,2,1,0.7167,1048.0,3284.0,7032.0,18259.0,0.46545000000000003,0.1223,0.3102,3
4090,WA,2,1,0.7167,1048.0,4858.0,5401.0,18259.0,0.46545000000000003,0.3979,0.5222,3
4091,WA,2,1,0.7167,1048.0,4565.0,7399.0,18259.0,0.46545000000000003,0.1919,0.3087,3
4092,WA,1,3,0.7167,1048.0,102.0,8792.0,8346.0,0.46545000000000003,0.7093,0.814,2
4093,WA,2,1,0.7167,1048.0,5262.0,5896.0,18259.0,0.46545000000000003,0.2472,0.3708,3
4094,WA,1,1,0.7167,1048.0,2715.0,6375.0,18259.0,0.46545000000000003,0.1923,0.3132,3
4095,WA,3,2,0.9286,1072.0,1646.0,8792.0,21947.0,0.4593,0.6228,0.3129,1
4096,WA,3,1,0.8208,1030.0,22825.0,16834.0,18259.0,0.6548,0.5109,0.3323,0
4097,WA,3,1,0.5778,1203.0,28754.0,11904.0,18259.0,0.8183,0.3261,0.2489,0
4098,WA,2,1,0.7167,1048.0,2700.0,6240.0,18259.0,0.46545000000000003,0.2298,0.4965,3
4099,WA,1,3,0.7167,1048.0,324.0,8792.0,21748.0,0.46545000000000003,0.6619,0.7614,2
4100,WA,3,1,0.8371,1114.0,13925.0,16325.0,18259.0,0.6932,0.4661,0.255,0
4101,WA,2,1,0.7167,1048.0,2971.0,6579.0,18259.0,0.46545000000000003,0.172,0.3203,3
4102,WA,3,2,0.5696,1327.0,1525.0,8792.0,34753.0,0.8775,0.3587,0.104,1
4103,WA,3,2,0.6452,1048.0,2337.0,8792.0,24412.0,0.7387,0.6246,0.2297,1
4104,WA,2,1,0.7167,1048.0,2587.0,7154.0,18259.0,0.46545000000000003,0.2438,0.5479,3
4105,WV,3,2,0.4321,989.0,1032.0,8792.0,16317.0,0.4575,0.8232,0.4818,1
4106,KY,1,3,0.7167,1048.0,19.0,8792.0,7118.0,0.46545000000000003,0.0,1.0,4
4107,WV,3,2,0.9091,1026.0,204.0,8792.0,14117.0,0.6207,0.2902,0.458,1
4108,WV,1,2,0.4091,1048.0,36.0,8792.0,751.0,0.46545000000000003,0.0,0.6757,3
4109,WV,1,1,0.7167,1048.0,477.0,15256.0,18259.0,0.46545000000000003,0.0,0.1802,3
